Lfd. Nummer;Name des Flughafens;Ort;Land;IATA;ICAO;Latitude;Longitude;Altitude;Zeitzone;DST;Zeitzonen-Datenbank;geo_punkt
66;Hudson Bay Airport;Hudson Bay;Canada;YHB;CYHB;52.8166999817;-102.310997009;358;-6.0;N;America/Regina;52.8166999817, -102.310997009
68;Ulukhaktok Holman Airport;Holman Island;Canada;YHI;CYHI;70.76280212402344;-117.80599975585938;36;-7.0;A;America/Edmonton;70.76280212402344, -117.80599975585938
71;Montréal / Saint-Hubert Airport;Montreal;Canada;YHU;CYHU;45.5175018311;-73.4169006348;27;-5.0;A;America/Toronto;45.5175018311, -73.4169006348
76;St Jean Airport;St. Jean;Canada;YJN;CYJN;45.29439926147461;-73.28109741210938;41;-5.0;A;America/Toronto;45.29439926147461, -73.28109741210938
82;Buttonville Municipal Airport;Toronto;Canada;YKZ;CYKZ;43.86220169067383;-79.37000274658203;198;-5.0;A;America/Toronto;43.86220169067383, -79.37000274658203
84;Meadow Lake Airport;Meadow Lake;Canada;YLJ;CYLJ;54.125301361083984;-108.52300262451172;480;-6.0;N;America/Regina;54.125301361083984, -108.52300262451172
87;Kelowna International Airport;Kelowna;Canada;YLW;CYLW;49.9561004639;-119.377998352;433;-8.0;A;America/Vancouver;49.9561004639, -119.377998352
88;Mayo Airport;Mayo;Canada;YMA;CYMA;63.61640167236328;-135.8679962158203;504;-8.0;A;America/Vancouver;63.61640167236328, -135.8679962158203
89;Moose Jaw Air Vice Marshal C. M. McEwen Airport;Moose Jaw;Canada;YMJ;CYMJ;50.330299377441406;-105.55899810791016;577;-6.0;N;America/Regina;50.330299377441406, -105.55899810791016
91;Moosonee Airport;Moosonee;Canada;YMO;CYMO;51.291099548339844;-80.60780334472656;9;-5.0;A;America/Toronto;51.291099548339844, -80.60780334472656
95;Ottawa / Gatineau Airport;Gatineau;Canada;YND;CYND;45.521701812699995;-75.5635986328;64;-5.0;A;America/Toronto;45.521701812699995, -75.5635986328
96;Matagami Airport;Matagami;Canada;YNM;CYNM;49.76169967651367;-77.80280303955078;280;-5.0;A;America/Toronto;49.76169967651367, -77.80280303955078
103;Southport Airport;Portage-la-prairie;Canada;YPG;CYPG;49.903099;-98.273817;270;-6.0;A;America/Winnipeg;49.903099, -98.273817
105;Pickle Lake Airport;Pickle Lake;Canada;YPL;CYPL;51.4463996887207;-90.21420288085938;386;-5.0;A;America/Coral_Harbour;51.4463996887207, -90.21420288085938
108;Prince Rupert Airport;Prince Pupert;Canada;YPR;CYPR;54.286098480199996;-130.445007324;35;-8.0;A;America/Vancouver;54.286098480199996, -130.445007324
111;Quebec Jean Lesage International Airport;Quebec;Canada;YQB;CYQB;46.7911;-71.393303;74;-5.0;A;America/Toronto;46.7911, -71.393303
119;Comox Airport;Comox;Canada;YQQ;CYQQ;49.71080017089844;-124.88700103759766;26;-8.0;A;America/Vancouver;49.71080017089844, -124.88700103759766
120;Regina International Airport;Regina;Canada;YQR;CYQR;50.43190002441406;-104.66600036621094;577;-6.0;N;America/Regina;50.43190002441406, -104.66600036621094
121;Thunder Bay Airport;Thunder Bay;Canada;YQT;CYQT;48.37189865112305;-89.32389831542969;199;-5.0;A;America/Toronto;48.37189865112305, -89.32389831542969
127;Quesnel Airport;Quesnel;Canada;YQZ;CYQZ;53.026100158691406;-122.51000213623047;545;-8.0;A;America/Vancouver;53.026100158691406, -122.51000213623047
129;Rivière-du-Loup Airport;Riviere Du Loup;Canada;YRI;CYRI;47.764400482177734;-69.58470153808594;130;-5.0;A;America/Toronto;47.764400482177734, -69.58470153808594
130;Roberval Airport;Roberval;Canada;YRJ;CYRJ;48.52000045776367;-72.2656021118164;179;-5.0;A;America/Toronto;48.52000045776367, -72.2656021118164
137;Nanisivik Airport;Nanisivik;Canada;YSR;CYSR;72.982201;-84.613602;642;-5.0;A;America/Toronto;72.982201, -84.613602
138;Summerside Airport;Summerside;Canada;YSU;CYSU;46.44060134887695;-63.83359909057617;17;-4.0;A;America/Halifax;46.44060134887695, -63.83359909057617
141;Thompson Airport;Thompson;Canada;YTH;CYTH;55.80110168457031;-97.86419677734375;222;-6.0;A;America/Winnipeg;55.80110168457031, -97.86419677734375
146;Montreal / Pierre Elliott Trudeau International Airport;Montreal;Canada;YUL;CYUL;45.4706001282;-73.7407989502;36;-5.0;A;America/Toronto;45.4706001282, -73.7407989502
152;Qikiqtarjuaq Airport;Broughton Island;Canada;YVM;CYVM;67.5457992554;-64.03140258789999;6;-5.0;A;America/Toronto;67.5457992554, -64.03140258789999
156;Vancouver International Airport;Vancouver;Canada;YVR;CYVR;49.193901062;-123.183998108;4;-8.0;A;America/Vancouver;49.193901062, -123.183998108
157;Buffalo Narrows Airport;Buffalo Narrows;Canada;YVT;CYVT;55.8418998718;-108.417999268;434;-6.0;N;America/Regina;55.8418998718, -108.417999268
159;Petawawa Airport;Petawawa;Canada;YWA;CYWA;45.95220184326172;-77.31919860839844;130;-5.0;A;America/Toronto;45.95220184326172, -77.31919860839844
167;Medicine Hat Airport;Medicine Hat;Canada;YXH;CYXH;50.01890182495117;-110.72100067138672;717;-7.0;A;America/Edmonton;50.01890182495117, -110.72100067138672
169;Sioux Lookout Airport;Sioux Lookout;Canada;YXL;CYXL;50.11389923095703;-91.9052963256836;383;-6.0;A;America/Winnipeg;50.11389923095703, -91.9052963256836
175;Abbotsford Airport;Abbotsford;Canada;YXX;CYXX;49.025299072265625;-122.36100006103516;59;-8.0;A;America/Vancouver;49.025299072265625, -122.36100006103516
178;Calgary International Airport;Calgary;Canada;YYC;CYYC;51.113899231;-114.019996643;1084;-7.0;A;America/Edmonton;51.113899231, -114.019996643
179;Smithers Airport;Smithers;Canada;YYD;CYYD;54.82469940185547;-127.18299865722656;522;-8.0;A;America/Vancouver;54.82469940185547, -127.18299865722656
181;Penticton Airport;Penticton;Canada;YYF;CYYF;49.46310043334961;-119.60199737548828;344;-8.0;A;America/Vancouver;49.46310043334961, -119.60199737548828
183;Taloyoak Airport;Spence Bay;Canada;YYH;CYYH;69.5466995239;-93.5766983032;28;-7.0;A;America/Edmonton;69.5466995239, -93.5766983032
185;Lynn Lake Airport;Lynn Lake;Canada;YYL;CYYL;56.86389923095703;-101.07599639892578;357;-6.0;A;America/Winnipeg;56.86389923095703, -101.07599639892578
188;Goose Bay Airport;Goose Bay;Canada;YYR;CYYR;53.3191986084;-60.4258003235;49;-4.0;A;America/Halifax;53.3191986084, -60.4258003235
190;Kapuskasing Airport;Kapuskasing;Canada;YYU;CYYU;49.41389846801758;-82.46749877929688;226;-5.0;A;America/Toronto;49.41389846801758, -82.46749877929688
192;Mont Joli Airport;Mont Joli;Canada;YYY;CYYY;48.60860061645508;-68.20809936523438;52;-5.0;A;America/Toronto;48.60860061645508, -68.20809936523438
196;Yellowknife Airport;Yellowknife;Canada;YZF;CYZF;62.462799072265625;-114.44000244140625;206;-7.0;A;America/Edmonton;62.462799072265625, -114.44000244140625
197;Slave Lake Airport;Slave Lake;Canada;YZH;CYZH;55.2930984497;-114.777000427;583;-7.0;A;America/Edmonton;55.2930984497, -114.777000427
202;Sept-Îles Airport;Sept-iles;Canada;YZV;CYZV;50.22330093383789;-66.2656021118164;55;-5.0;A;America/Toronto;50.22330093383789, -66.2656021118164
203;Teslin Airport;Teslin;Canada;YZW;CYZW;60.17279815673828;-132.7429962158203;705;-8.0;A;America/Vancouver;60.17279815673828, -132.7429962158203
207;Blida Airport;Blida;Algeria;QLD;DAAB;36.50360107421875;2.8141698837280273;163;1.0;N;Africa/Algiers;36.50360107421875, 2.8141698837280273
210;Houari Boumediene Airport;Algier;Algeria;ALG;DAAG;36.691001892089844;3.215409994125366;25;1.0;N;Africa/Algiers;36.691001892089844, 3.215409994125366
211;Djanet Inedbirene Airport;Djanet;Algeria;DJG;DAAJ;24.292801;9.45244;968;1.0;N;Africa/Algiers;24.292801, 9.45244
214;Illizi Takhamalt Airport;Illizi;Algeria;VVZ;DAAP;26.7234992981;8.62265014648;542;1.0;N;Africa/Algiers;26.7234992981, 8.62265014648
216;Aguenar – Hadj Bey Akhamok Airport;Tamanrasset;Algeria;TMR;DAAT;22.8115005493;5.45107984543;1377;1.0;N;Africa/Algiers;22.8115005493, 5.45107984543
217;Jijel Ferhat Abbas Airport;Jijel;Algeria;GJL;DAAV;36.7951011658;5.87361001968;11;1.0;N;Africa/Algiers;36.7951011658, 5.87361001968
221;Mohamed Boudiaf International Airport;Constantine;Algeria;CZL;DABC;36.2760009765625;6.620389938354492;690;1.0;N;Africa/Algiers;36.2760009765625, 6.620389938354492
225;Bou Chekif Airport;Tiaret;Algeria;TID;DAOB;35.3410987854;1.46315002441;989;1.0;N;Africa/Algiers;35.3410987854, 1.46315002441
228;Ech Cheliff Airport;Ech-cheliff;Algeria;CFK;DAOI;36.2126998901;1.33176994324;141;1.0;N;Africa/Algiers;36.2126998901, 1.33176994324
229;Tafaraoui Airport;Oran;Algeria;TAF;DAOL;35.54240036010742;-0.5322780013084412;112;1.0;N;Africa/Algiers;35.54240036010742, -0.5322780013084412
230;Zenata – Messali El Hadj Airport;Tlemcen;Algeria;TLM;DAON;35.0167007446;-1.45000004768;248;1.0;N;Africa/Algiers;35.0167007446, -1.45000004768
235;Biskra Airport;Biskra;Algeria;BSK;DAUB;34.793300628699996;5.73823022842;88;1.0;N;Africa/Algiers;34.793300628699996, 5.73823022842
237;Noumérat - Moufdi Zakaria Airport;Ghardaia;Algeria;GHA;DAUG;32.38410186767578;3.794110059738159;461;1.0;N;Africa/Algiers;32.38410186767578, 3.794110059738159
239;In Salah Airport;In Salah;Algeria;INZ;DAUI;27.250999450699997;2.51202011108;273;1.0;N;Africa/Algiers;27.250999450699997, 2.51202011108
240;Touggourt Sidi Madhi Airport;Touggourt;Algeria;TGR;DAUK;33.06779861450195;6.088669776916504;85;1.0;N;Africa/Algiers;33.06779861450195, 6.088669776916504
242;Timimoun Airport;Timimoun;Algeria;TMX;DAUT;29.2371006012;0.276033014059;313;1.0;N;Africa/Algiers;29.2371006012, 0.276033014059
244;In Aménas Airport;Zarzaitine;Algeria;IAM;DAUZ;28.0515;9.64291;563;1.0;N;Africa/Algiers;28.0515, 9.64291
247;Bobo Dioulasso Airport;Bobo-dioulasso;Burkina Faso;BOY;DFOO;11.160099983215332;-4.33096981048584;461;0.0;N;Africa/Ouagadougou;11.160099983215332, -4.33096981048584
253;Port Bouet Airport;Abidjan;Cote d'Ivoire;ABJ;DIAP;5.261390209197998;-3.9262900352478027;6;0.0;N;Africa/Abidjan;5.261390209197998, -3.9262900352478027
254;Bouaké Airport;Bouake;Cote d'Ivoire;BYK;DIBK;7.738800048828125;-5.073669910430908;375;0.0;N;Africa/Abidjan;7.738800048828125, -5.073669910430908
255;Daloa Airport;Daloa;Cote d'Ivoire;DJO;DIDL;6.792809963226318;-6.473189830780029;251;0.0;N;Africa/Abidjan;6.792809963226318, -6.473189830780029
258;San Pedro Airport;San Pedro;Cote d'Ivoire;SPY;DISP;4.746719837188721;-6.660820007324219;8;0.0;N;Africa/Abidjan;4.746719837188721, -6.660820007324219
259;Yamoussoukro Airport;Yamoussoukro;Cote d'Ivoire;ASK;DIYO;6.9031701088;-5.36558008194;213;0.0;N;Africa/Abidjan;6.9031701088, -5.36558008194
262;Benin Airport;Benin;Nigeria;BNI;DNBE;6.316979885101318;5.5995001792907715;79;1.0;N;Africa/Lagos;6.316979885101318, 5.5995001792907715
267;Ilorin International Airport;Ilorin;Nigeria;ILR;DNIL;8.440210342407227;4.493919849395752;343;1.0;N;Africa/Lagos;8.440210342407227, 4.493919849395752
274;Minna Airport;Minna;Nigeria;MXJ;DNMN;9.652170181274414;6.462259769439697;254;1.0;N;Africa/Lagos;9.652170181274414, 6.462259769439697
275;Port Harcourt International Airport;Port Hartcourt;Nigeria;PHC;DNPO;5.0154900550842285;6.94959020614624;27;1.0;N;Africa/Lagos;5.0154900550842285, 6.94959020614624
278;Zaria Airport;Zaria;Nigeria;ZAR;DNZA;11.1302;7.68581;661;1.0;N;Africa/Lagos;11.1302, 7.68581
280;Diori Hamani International Airport;Niamey;Niger;NIM;DRRN;13.4815;2.18361;223;1.0;N;Africa/Niamey;13.4815, 2.18361
284;Diffa Airport;Diffa;Niger;0;DRZF;13.372900009155273;12.626700401306152;303;1.0;N;Africa/Niamey;13.372900009155273, 12.626700401306152
290;Gafsa Ksar International Airport;Gafsa;Tunisia;GAF;DTTF;34.422000885009766;8.822500228881836;323;1.0;E;Africa/Tunis;34.422000885009766, 8.822500228881836
291;Gabès Matmata International Airport;Gabes;Tunisia;GAE;DTTG;33.87689971923828;10.103300094604492;8;1.0;E;Africa/Tunis;33.87689971923828, 10.103300094604492
292;Borj El Amri Airport;Bordj El Amri;Tunisia;0;DTTI;36.72129821777344;9.94314956665039;34;1.0;E;Africa/Tunis;36.72129821777344, 9.94314956665039
299;Antwerp International Airport (Deurne);Antwerp;Belgium;ANR;EBAW;51.1893997192;4.46027994156;12;1.0;E;Europe/Brussels;51.1893997192, 4.46027994156
303;Jehonville Air Base;Bertrix;Belgium;0;EBBX;49.891700744628906;5.2238898277282715;461;1.0;E;Europe/Brussels;49.891700744628906, 5.2238898277282715
307;Florennes Air Base;Florennes;Belgium;0;EBFS;50.2433013916;4.64583015442;285;1.0;E;Europe/Brussels;50.2433013916, 4.64583015442
308;Wevelgem Airport;Kortrijk-vevelgem;Belgium;KJK;EBKT;50.817199707;3.20472002029;20;1.0;E;Europe/Brussels;50.817199707, 3.20472002029
310;Ostend-Bruges International Airport;Ostend;Belgium;OST;EBOS;51.198898315399994;2.8622200489;4;1.0;E;Europe/Brussels;51.198898315399994, 2.8622200489
311;Zutendaal Air Base;Zutendaal;Belgium;0;EBSL;50.9474983215332;5.590559959411621;95;1.0;E;Europe/Brussels;50.9474983215332, 5.590559959411621
317;Flugplatz Bautzen;Bautzen;Deutschland;0;EDAB;51.193611;14.519722;173;1.0;E;Europe/Berlin;51.193611, 14.519722
318;Altenburg-Nobitz Airport;Altenburg;Deutschland;AOC;EDAC;50.981945;12.506389;195;1.0;E;Europe/Berlin;50.981945, 12.506389
323;Merseburg Airport;Muehlhausen;Deutschland;0;EDAM;51.3630556;11.9408333;104;1.0;E;Europe/Berlin;51.3630556, 11.9408333
325;Riesa-Göhlis Airport;Riesa;Deutschland;IES;EDAU;51.2936096191;13.3561105728;98;1.0;E;Europe/Berlin;51.2936096191, 13.3561105728
327;Strausberg Airport;Strausberg;Deutschland;0;EDAY;52.5805549621582;13.916666984558105;80;1.0;E;Europe/Berlin;52.5805549621582, 13.916666984558105
331;Kyritz Airport;Kyritz;Deutschland;0;EDBK;52.918888092041016;12.425277709960938;40;1.0;E;Europe/Berlin;52.918888092041016, 12.425277709960938
333;Rothenburg/Görlitz Airport;Rothenburg/ol;Deutschland;0;EDBR;51.36333465576172;14.949999809265137;158;1.0;E;Europe/Berlin;51.36333465576172, 14.949999809265137
336;Kamenz Airport;Kamenz;Deutschland;0;EDCM;51.29694366455078;14.1274995803833;151;1.0;E;Europe/Berlin;51.29694366455078, 14.1274995803833
337;Berlin-Schönefeld Airport;Berlin;Deutschland;SXF;EDDB;52.380001;13.5225;48;1.0;E;Europe/Berlin;52.380001, 13.5225
338;Dresden Airport;Dresden;Deutschland;DRS;EDDC;51.1328010559082;13.767200469970703;230;1.0;E;Europe/Berlin;51.1328010559082, 13.767200469970703
340;Frankfurt am Main Airport;Frankfurt;Deutschland;FRA;EDDF;50.033333;8.570556;111;1.0;E;Europe/Berlin;50.033333, 8.570556
348;Leipzig/Halle Airport;Leipzig;Deutschland;LEJ;EDDP;51.423889;12.236389;142;1.0;E;Europe/Berlin;51.423889, 12.236389
352;Hannover Airport;Hannover;Deutschland;HAJ;EDDV;52.461101532;9.685079574580001;56;1.0;E;Europe/Berlin;52.461101532, 9.685079574580001
359;Mainz-Finthen Airport;Mainz;Deutschland;0;EDFZ;49.967499;8.147222;160;1.0;E;Europe/Berlin;49.967499, 8.147222
364;Lübeck Blankensee Airport;Luebeck;Deutschland;LBC;EDHL;53.8054008484;10.7192001343;16;1.0;E;Europe/Berlin;53.8054008484, 10.7192001343
366;Meinerzhagen Airport;Meinerzhagen;Deutschland;0;EDKZ;51.099998474121094;7.599999904632568;472;1.0;E;Europe/Berlin;51.099998474121094, 7.599999904632568
369;Bielefeld Airport;Bielefeld;Deutschland;BFE;EDLI;51.964722;8.544444;138;1.0;E;Europe/Berlin;51.964722, 8.544444
373;Dortmund Airport;Dortmund;Deutschland;DTM;EDLW;51.51829910279999;7.61223983765;130;1.0;E;Europe/Berlin;51.51829910279999, 7.61223983765
375;Biberach a.d. Riß Airfield;Biberach;Deutschland;0;EDMB;48.111111;9.762778;580;1.0;E;Europe/Berlin;48.111111, 9.762778
376;Eggenfelden Airport;Eggenfelden;Deutschland;0;EDME;48.39611053466797;12.723610877990723;409;1.0;E;Europe/Berlin;48.39611053466797, 12.723610877990723
381;Leutkirch-Unterzeil Airport;Leutkirch;Deutschland;0;EDNL;47.858890533447266;10.014166831970215;640;1.0;E;Europe/Berlin;47.858890533447266, 10.014166831970215
383;Schwerin Parchim Airport;Parchim;Deutschland;SZW;EDOP;53.426998;11.7834;51;1.0;E;Europe/Berlin;53.426998, 11.7834
387;Burg Feuerstein Airport;Burg Feuerstein;Deutschland;URD;EDQE;49.794166564941;11.133610725403;510;1.0;E;Europe/Berlin;49.794166564941, 11.133610725403
389;Haßfurt-Schweinfurt Airport;Hassfurt;Deutschland;0;EDQT;50.0180549621582;10.529443740844727;219;1.0;E;Europe/Berlin;50.0180549621582, 10.529443740844727
390;Koblenz-Winningen Airfield;Koblenz;Deutschland;0;EDRK;50.325558;7.528611;195;1.0;E;Europe/Berlin;50.325558, 7.528611
396;Mengen-Hohentengen Airport;Mengen;Deutschland;0;EDTM;48.053890228271484;9.372777938842773;554;1.0;E;Europe/Berlin;48.053890228271484, 9.372777938842773
397;Adolf Würth Airport;Schwaebisch Hall;Deutschland;0;EDTY;49.1183319092;9.783888816829998;396;1.0;E;Europe/Berlin;49.1183319092, 9.783888816829998
401;Hildesheim Airport;Hildesheim;Deutschland;0;EDVM;52.18138885498047;9.946389198303223;89;1.0;E;Europe/Berlin;52.18138885498047, 9.946389198303223
404;Leer-Papenburg Airport;Leer;Deutschland;0;EDWF;53.271942138671875;7.441667079925537;1;1.0;E;Europe/Berlin;53.271942138671875, 7.441667079925537
406;Borkum Airport;Borkum;Deutschland;BMK;EDWR;53.59639;6.709167;1;1.0;E;Europe/Berlin;53.59639, 6.709167
408;Flensburg-Schäferhaus Airport;Flensburg;Deutschland;FLF;EDXF;54.77333450317383;9.378889083862305;40;1.0;E;Europe/Berlin;54.77333450317383, 9.378889083862305
410;Westerland Sylt Airport;Westerland;Deutschland;GWT;EDXW;54.9132003784;8.34047031403;16;1.0;E;Europe/Berlin;54.9132003784, 8.34047031403
418;Eura Airport;Eura;Finland;0;EFEU;61.1161003112793;22.201400756835938;79;2.0;E;Europe/Helsinki;61.1161003112793, 22.201400756835938
420;Helsinki Malmi Airport;Helsinki;Finland;HEM;EFHF;60.254600524902344;25.042800903320312;17;2.0;E;Europe/Helsinki;60.254600524902344, 25.042800903320312
424;Hyvinkää Airfield;Hyvinkaa;Finland;HYV;EFHV;60.6543998718;24.8810997009;131;2.0;E;Europe/Helsinki;60.6543998718, 24.8810997009
425;Kiikala Airport;Kikala;Finland;0;EFIK;60.4625015259;23.6525001526;116;2.0;E;Europe/Helsinki;60.4625015259, 23.6525001526
426;Immola Airport;Immola;Finland;0;EFIM;61.24919891357422;28.90369987487793;103;2.0;E;Europe/Helsinki;61.24919891357422, 28.90369987487793
429;Joensuu Airport;Joensuu;Finland;JOE;EFJO;62.662899017334;29.607500076294;121;2.0;E;Europe/Helsinki;62.662899017334, 29.607500076294
430;Jyvaskyla Airport;Jyvaskyla;Finland;JYV;EFJY;62.399501800537;25.678300857544;140;2.0;E;Europe/Helsinki;62.399501800537, 25.678300857544
435;Kokkola-Pietarsaari Airport;Kruunupyy;Finland;KOK;EFKK;63.721199035645;23.143100738525;26;2.0;E;Europe/Helsinki;63.721199035645, 23.143100738525
437;Kuusamo Airport;Kuusamo;Finland;KAO;EFKS;65.987602233887;29.239400863647;264;2.0;E;Europe/Helsinki;65.987602233887, 29.239400863647
440;Lahti Vesivehmaa Airport;Vesivehmaa;Finland;QLF;EFLA;61.144199;25.693501;153;2.0;E;Europe/Helsinki;61.144199, 25.693501
443;Menkijarvi Airport;Menkijarvi;Finland;0;EFME;62.94670104980469;23.51889991760254;101;2.0;E;Europe/Helsinki;62.94670104980469, 23.51889991760254
450;Pyhäsalmi Airport;Pyhasalmi;Finland;0;EFPY;63.7318992615;25.926300048799998;161;2.0;E;Europe/Helsinki;63.7318992615, 25.926300048799998
452;Rantasalmi Airport;Rantasalmi;Finland;0;EFRN;62.0654983521;28.3565006256;89;2.0;E;Europe/Helsinki;62.0654983521, 28.3565006256
454;Rayskala Airport;Rayskala;Finland;0;EFRY;60.74470138549805;24.107799530029297;124;2.0;E;Europe/Helsinki;60.74470138549805, 24.107799530029297
455;Savonlinna Airport;Savonlinna;Finland;SVL;EFSA;61.943099975586;28.945100784302;95;2.0;E;Europe/Helsinki;61.943099975586, 28.945100784302
460;Turku Airport;Turku;Finland;TKU;EFTU;60.514099121094;22.262800216675;49;2.0;E;Europe/Helsinki;60.514099121094, 22.262800216675
470;Coventry Airport;Coventry;United Kingdom;CVT;EGBE;52.3697013855;-1.4797199964499999;81;0.0;E;Europe/London;52.3697013855, -1.4797199964499999
477;Wellesbourne Mountford Airport;Wellesbourne;United Kingdom;0;EGBW;52.19219970703125;-1.6144399642944336;48;0.0;E;Europe/London;52.19219970703125, -1.6144399642944336
479;Manchester Woodford Airport;Woodfort;United Kingdom;0;EGCD;53.3381;-2.14889;90;0.0;E;Europe/London;53.3381, -2.14889
480;Royal Marines Base Chivenor Airport;Chivenor;United Kingdom;0;EGDC;51.08720016479492;-4.1503400802612305;8;0.0;E;Europe/London;51.08720016479492, -4.1503400802612305
482;RAF Lyneham;Lyneham;United Kingdom;LYE;EGDL;51.5051;-1.99343;156;0.0;E;Europe/London;51.5051, -1.99343
483;MoD Boscombe Down Airport;Boscombe Down;United Kingdom;0;EGDM;51.152198791503906;-1.7474100589752197;124;0.0;E;Europe/London;51.152198791503906, -1.7474100589752197
484;RNAS Culdrose;Culdrose;United Kingdom;0;EGDR;50.08610153198242;-5.255710124969482;81;0.0;E;Europe/London;50.08610153198242, -5.255710124969482
489;Swansea Airport;Swansea;United Kingdom;SWS;EGFH;51.60530090332031;-4.0678300857543945;91;0.0;E;Europe/London;51.60530090332031, -4.0678300857543945
493;Plymouth City Airport;Plymouth;United Kingdom;PLH;EGHD;50.422798;-4.10583;145;0.0;E;Europe/London;50.422798, -4.10583
497;Alderney Airport;Alderney;Guernsey;ACI;EGJA;49.706104;-2.21472;88;0.0;E;Europe/Guernsey;49.706104, -2.21472
499;Jersey Airport;Jersey;Jersey;JER;EGJJ;49.20790100097656;-2.195509910583496;84;0.0;E;Europe/Jersey;49.20790100097656, -2.195509910583496
500;Shoreham Airport;Shoreham By Sea;United Kingdom;ESH;EGKA;50.835602;-0.297222;2;0.0;E;Europe/London;50.835602, -0.297222
