Lfd. Nummer,Name des Flughafens,Ort,Land,IATA,ICAO,Latitude,Longitude,Altitude,Zeitzone,DST,Zeitzonen-Datenbank,geo_punkt,
1682,Esenbo?a International Airport,Ankara,Turkey,ESB,LTAC,40.12810135,32.99509811,952,3,E,Europe/Istanbul,40.12810135,32.99509811
1688,Antalya International Airport,Antalya,Turkey,AYT,LTAI,36.898701,30.800501,54,3,E,Europe/Istanbul,36.898701,30.800501
1695,Malatya Erhaç Airport,Malatya,Turkey,MLX,LTAT,38.43529892,38.0909996,862,3,E,Europe/Istanbul,38.43529892,38.0909996
1696,Kayseri Erkilet Airport,Kayseri,Turkey,ASR,LTAU,38.770401,35.49539948,1055,3,E,Europe/Istanbul,38.770401,35.49539948
1697,Sivrihisar Airport,Sivrihisar,Turkey,0,LTAV,39.45149994,31.36529922,971,3,E,Europe/Istanbul,39.45149994,31.36529922
1701,Atatürk International Airport,Istanbul,Turkey,ISL,LTBA,40.976898,28.8146,50,3,E,Europe/Istanbul,40.976898,28.8146
1702,Bal?kesir Merkez Airport,Balikesir,Turkey,BZI,LTBF,39.61930084,27.9260006,104,3,E,Europe/Istanbul,39.61930084,27.9260006
1708,Çi?li Airport,Izmir,Turkey,IGL,LTBL,38.51300049,27.01009941,5,3,E,Europe/Istanbul,38.51300049,27.01009941
1712,Yalova Airport,Yalova,Turkey,0,LTBP,40.68439865,29.3757,2,3,E,Europe/Istanbul,40.68439865,29.3757
1713,Cengiz Topel Airport,Topel,Turkey,KCO,LTBQ,40.73500061,30.08329964,55,3,E,Europe/Istanbul,40.73500061,30.08329964
1719,Samand?ra Air Base,Istanbul,Turkey,0,LTBX,40.99300003,29.21649933,122,3,E,Europe/Istanbul,40.99300003,29.21649933
1726,Trabzon International Airport,Trabzon,Turkey,TZX,LTCG,40.99509811,39.78969955,32,3,E,Europe/Istanbul,40.99509811,39.78969955
1728,Van Ferit Melen Airport,Van,Turkey,VAN,LTCI,38.46820068,43.33229828,1670,3,E,Europe/Istanbul,38.46820068,43.33229828
1731,Siirt Airport,Siirt,Turkey,SXZ,LTCL,37.97890091,41.8404007,610,3,E,Europe/Istanbul,37.97890091,41.8404007
1734,B?l?i International Airport,Saltsy,Moldova,BZY,LUBL,47.843056,27.777222,231,2,E,Europe/Chisinau,47.843056,27.777222
1736,Ohrid St. Paul the Apostle Airport,Ohrid,Macedonia,OHD,LWOH,41.18,20.7423,705,1,E,Europe/Skopje,41.18,20.7423
1741,Podgorica Airport,Podgorica,Montenegro,TGD,LYPG,42.359402,19.2519,43,1,E,Europe/Podgorica,42.359402,19.2519
1742,Priština International Airport,Pristina,Serbia,PRN,BKPR,42.5728,21.035801,545,1,E,Europe/Belgrade,42.5728,21.035801
1743,Tivat Airport,Tivat,Montenegro,TIV,LYTV,42.40470123,18.72330093,6,1,E,Europe/Podgorica,42.40470123,18.72330093
1744,Vršac International Airport,Vrsac,Serbia,0,LYVR,45.1469,21.3099,84,1,E,Europe/Belgrade,45.1469,21.3099
1745,M. R. Štefánik Airport,Bratislava,Slovakia,BTS,LZIB,48.17020035,17.21269989,133,1,E,Europe/Bratislava,48.17020035,17.21269989
1748,Pieš?any Airport,Piestany,Slovakia,PZY,LZPP,48.62519836,17.82839966,166,1,E,Europe/Bratislava,48.62519836,17.82839966
1749,Slia? Airport,Sliac,Slovakia,SLD,LZSL,48.63779831,19.13409996,318,1,E,Europe/Bratislava,48.63779831,19.13409996
1750,Tren?ín Airport,Trencin,Slovakia,0,LZTN,48.86500168,17.99230003,206,1,E,Europe/Bratislava,48.86500168,17.99230003
1751,Poprad-Tatry Airport,Poprad,Slovakia,TAT,LZTT,49.07360077,20.24110031,718,1,E,Europe/Bratislava,49.07360077,20.24110031
1754,Providenciales Airport,Providenciales,Turks and Caicos Islands,PLS,MBPV,21.77359962,-72.26589966,5,-4,U,America/Grand_Turk,21.77359962,-72.26589966
1755,South Caicos Airport,South Caicos,Turks and Caicos Islands,XSC,MBSC,21.51569939,-71.52850342,2,-4,U,America/Grand_Turk,21.51569939,-71.52850342
1760,Punta Cana International Airport,Punta Cana,Dominican Republic,PUJ,MDPC,18.56739998,-68.36340332,14,-4,U,America/Santo_Domingo,18.56739998,-68.36340332
1761,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,POP,MDPP,19.75790024,-70.56999969,5,-4,U,America/Santo_Domingo,19.75790024,-70.56999969
1764,Cibao International Airport,Santiago,Dominican Republic,STI,MDST,19.40609932,-70.60469818,172,-4,U,America/Santo_Domingo,19.40609932,-70.60469818
1769,Retalhuleu Airport,Retalhuleu,Guatemala,RER,MGRT,14.52099991,-91.69730377,200,-6,U,America/Guatemala,14.52099991,-91.69730377
1783,General Juan N Alvarez International Airport,Acapulco,Mexico,ACA,MMAA,16.75709915,-99.7539978,5,-6,S,America/Mexico_City,16.75709915,-99.7539978
1784,Del Norte International Airport,Monterrey,Mexico,NTR,MMAN,25.865601,-100.237,450,-6,S,America/Mexico_City,25.865601,-100.237
1785,Jesús Terán Paredo International Airport,Aguascalientes,Mexico,AGU,MMAS,21.705601,-102.318001,1863,-6,S,America/Mexico_City,21.705601,-102.318001
1796,Abraham González International Airport,Ciudad Juarez,Mexico,CJS,MMCS,31.63610077,-106.4290009,1190,-7,S,America/Mazatlan,31.63610077,-106.4290009
1800,Cozumel International Airport,Cozumel,Mexico,CZM,MMCZ,20.5223999,-86.92559814,5,-5,S,America/Cancun,20.5223999,-86.92559814
1804,Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,Mexico,GDL,MMGL,20.52179909,-103.310997,1529,-6,S,America/Mexico_City,20.52179909,-103.310997
1806,Tehuacan Airport,Tehuacan,Mexico,TCN,MMHC,18.49720001,-97.41989899,1679,-6,S,America/Mexico_City,18.49720001,-97.41989899
1809,Isla Mujeres Airport,Isla Mujeres,Mexico,ISJ,MMIM,21.24500084,-86.73999786,2,-5,S,America/Cancun,21.24500084,-86.73999786
1811,Ixtepec Airport,Iztepec,Mexico,IZT,MMIT,16.449301,-95.093697,50,-6,S,America/Mexico_City,16.449301,-95.093697
1813,Lázaro Cárdenas Airport,Lazard Cardenas,Mexico,LZC,MMLC,18.00169945,-102.2210007,12,-6,S,America/Mexico_City,18.00169945,-102.2210007
1814,Valle del Fuerte International Airport,Los Mochis,Mexico,LMM,MMLM,25.68519974,-109.0810013,5,-7,S,America/Mazatlan,25.68519974,-109.0810013
1815,Del Bajío International Airport,Del Bajio,Mexico,BJX,MMLO,20.9935,-101.481003,1815,-6,S,America/Mexico_City,20.9935,-101.481003
1817,Loreto International Airport,Loreto,Mexico,LTO,MMLT,25.98920059,-111.3479996,10,-7,S,America/Mazatlan,25.98920059,-111.3479996
1818,General Servando Canales International Airport,Matamoros,Mexico,MAM,MMMA,25.76989937,-97.52529907,8,-6,S,America/Mexico_City,25.76989937,-97.52529907
1821,General Francisco J. Mujica International Airport,Morelia,Mexico,MLM,MMMM,19.84989929,-101.0250015,1839,-6,S,America/Mexico_City,19.84989929,-101.0250015
1826,General Rafael Buelna International Airport,Mazatlan,Mexico,MZT,MMMZ,23.16139984,-106.2659988,12,-7,S,America/Mazatlan,23.16139984,-106.2659988
1831,Hermanos Serdán International Airport,Puebla,Mexico,PBC,MMPB,19.15810013,-98.37139893,2244,-6,S,America/Mexico_City,19.15810013,-98.37139893
1832,Ingeniero Juan Guillermo Villasana Airport,Pachuca,Mexico,0,MMPC,20.0774,-98.782501,2316,-6,S,America/Mexico_City,20.0774,-98.782501
1835,Licenciado y General Ignacio Lopez Rayon Airport,Uruapan,Mexico,UPN,MMPN,19.39669991,-102.0390015,1603,-6,S,America/Mexico_City,19.39669991,-102.0390015
1839,General Lucio Blanco International Airport,Reynosa,Mexico,REX,MMRX,26.0089,-98.2285,42,-6,S,America/Mexico_City,26.0089,-98.2285
1840,Los Cabos International Airport,San Jose Del Cabo,Mexico,SJD,MMSD,23.15180016,-109.7210007,114,-7,S,America/Mazatlan,23.15180016,-109.7210007
1841,San Felipe International Airport,San Filipe,Mexico,SFH,MMSF,30.93020058,-114.8089981,45,-8,S,America/Tijuana,30.93020058,-114.8089981
1843,Tlaxcala Airport,Tlaxcala,Mexico,0,MMTA,19.537992,-98.173492,2508,-6,S,America/Mexico_City,19.537992,-98.173492
1846,Angel Albino Corzo International Airport,Tuxtla Gutierrez,Mexico,TGZ,MMTG,16.56360054,-93.02249908,457,-6,S,America/Mexico_City,16.56360054,-93.02249908
1855,General Leobardo C. Ruiz International Airport,Zacatecas,Mexico,ZCL,MMZC,22.89710045,-102.6869965,2176,-6,S,America/Mexico_City,22.89710045,-102.6869965
1856,Ixtapa Zihuatanejo International Airport,Zihuatanejo,Mexico,ZIH,MMZH,17.60160065,-101.4609985,8,-6,S,America/Mexico_City,17.60160065,-101.4609985
1857,Zamora Airport,Zamora,Mexico,ZMM,MMZM,20.045,-102.276001,1567,-6,S,America/Mexico_City,20.045,-102.276001
1859,Zapopan Airport,Zapopan,Mexico,0,MMZP,20.747922,-103.461709,1625,-6,S,America/Mexico_City,20.747922,-103.461709
1867,Enrique Malek International Airport,David,Panama,DAV,MPDA,8.390999794,-82.43499756,27,-5,U,America/Panama,8.390999794,-82.43499756
1870,Ruben Cantu Airport,Santiago,Panama,SYP,MPSA,8.085599899,-80.94529724,83,-5,U,America/Panama,8.085599899,-80.94529724
1872,Buenos Aires Airport,Buenos Aires,Costa Rica,BAI,MRBA,9.163949,-83.330171,370,-6,U,America/Costa_Rica,9.163949,-83.330171
1875,Chacarita Airport,Chacarita,Costa Rica,JAP,MRCH,9.981410027,-84.77269745,2,-6,U,America/Costa_Rica,9.981410027,-84.77269745
1880,Guapiles Airport,Guapiles,Costa Rica,GPL,MRGP,10.21720028,-83.79699707,269,-6,U,America/Costa_Rica,10.21720028,-83.79699707
1881,Daniel Oduber Quiros International Airport,Liberia,Costa Rica,LIR,MRLB,10.5933,-85.544403,82,-6,U,America/Costa_Rica,10.5933,-85.544403
1886,Pandora Airport,Pandora,Costa Rica,0,MRPD,9.732170105,-82.98320007,30,-6,U,America/Costa_Rica,9.732170105,-82.98320007
1898,Gustavo Rizo Airport,Baracoa Playa,Cuba,BCA,MUBA,20.36529922,-74.5062027,8,-5,U,America/Havana,20.36529922,-74.5062027
1906,Florida Airport,Florida,Cuba,0,MUFL,21.49970055,-78.20279694,60,-5,U,America/Havana,21.49970055,-78.20279694
1911,La Coloma Airport,La Coloma,Cuba,LCL,MULM,22.33609962,-83.64189911,40,-5,U,America/Havana,22.33609962,-83.64189911
1912,Orestes Acosta Airport,Moa,Cuba,MOA,MUMO,20.65390015,-74.92220306,5,-5,U,America/Havana,20.65390015,-74.92220306
1916,Pinar Del Rio Airport,Pinar Del Rio Norte,Cuba,QPD,MUPR,22.42140007,-83.67839813,40,-5,U,America/Havana,22.42140007,-83.67839813
1918,Abel Santamaria Airport,Santa Clara,Cuba,SNU,MUSC,22.49220085,-79.94360352,103,-5,U,America/Havana,22.49220085,-79.94360352
1920,Siguanea Airport,Siguanea,Cuba,SZJ,MUSN,21.64249992,-82.95510101,12,-5,U,America/Havana,21.64249992,-82.95510101
1921,Sancti Spiritus Airport,Sancti Spiritus,Cuba,USS,MUSS,21.9704,-79.442703,90,-5,U,America/Havana,21.9704,-79.442703
1923,Juan Gualberto Gomez International Airport,Varadero,Cuba,VRA,MUVR,23.03440094,-81.43530273,64,-5,U,America/Havana,23.03440094,-81.43530273
1924,Hermanos Ameijeiras Airport,Las Tunas,Cuba,VTU,MUVT,20.98760033,-76.93579865,100,-5,U,America/Havana,20.98760033,-76.93579865
1931,San Andros Airport,San Andros,Bahamas,SAQ,MYAN,25.05380058,-78.0490036,2,-5,U,America/Nassau,25.05380058,-78.0490036
1934,Treasure Cay Airport,Treasure Cay,Bahamas,TCB,MYAT,26.74530029,-77.39129639,2,-5,U,America/Nassau,26.74530029,-77.39129639
1936,Great Harbour Cay Airport,Bullocks Harbour,Bahamas,GHC,MYBG,25.7383,-77.840103,5,-5,U,America/Nassau,25.7383,-77.840103
1937,South Bimini Airport,Alice Town,Bahamas,BIM,MYBS,25.69989967,-79.26470184,3,-5,U,America/Nassau,25.69989967,-79.26470184
1941,Exuma International Airport,Great Exuma,Bahamas,GGT,MYEF,23.56259918,-75.87799835,3,-5,U,America/Nassau,23.56259918,-75.87799835
1949,Inagua Airport,Matthew Town,Bahamas,IGA,MYIG,20.97500038,-73.66690063,2,-5,U,America/Nassau,20.97500038,-73.66690063
1950,Deadman's Cay Airport,Dead Man's Cay,Bahamas,LGI,MYLD,23.17900085,-75.09359741,3,-5,U,America/Nassau,23.17900085,-75.09359741
1951,Stella Maris Airport,Stella Maris,Bahamas,SML,MYLS,23.582317,-75.268621,3,-5,U,America/Nassau,23.582317,-75.268621
1955,Rum Cay Airport,Port Nelson,Bahamas,RCY,MYRP,23.68440056,-74.8361969,5,-5,U,America/Nassau,23.68440056,-74.8361969
1956,San Salvador Airport,Cockburn Town,Bahamas,ZSA,MYSM,24.06329918,-74.52400208,7,-5,U,America/Nassau,24.06329918,-74.52400208
1965,Bonriki International Airport,Tarawa,Kiribati,TRW,NGTA,1.381639957,173.1470032,3,12,U,Pacific/Tarawa,1.381639957,173.1470032
1969,Faleolo International Airport,Faleolo,Samoa,APW,NSFA,-13.82999992,-172.0079956,18,13,U,Pacific/Apia,-13.82999992,-172.0079956
1970,Pago Pago International Airport,Pago Pago,American Samoa,PPG,NSTU,-14.33100033,-170.7100067,10,-11,U,Pacific/Pago_Pago,-14.33100033,-170.7100067
1975,Tikehau Airport,Tikehau,French Polynesia,TIH,NTGC,-15.1196003,-148.2310028,2,-10,U,Pacific/Tahiti,-15.1196003,-148.2310028
1976,Reao Airport,Reao,French Polynesia,REA,NTGE,-18.46590042,-136.4400024,4,-10,U,0,-18.46590042,-136.4400024
1980,Kaukura Airport,Kaukura Atoll,French Polynesia,KKR,NTGK,-15.66329956,-146.8849945,3,-10,U,Pacific/Tahiti,-15.66329956,-146.8849945
1981,Makemo Airport,Makemo,French Polynesia,MKP,NTGM,-16.58390045,-143.6580048,1,-10,U,Pacific/Tahiti,-16.58390045,-143.6580048
1986,Takaroa Airport,Takaroa,French Polynesia,TKX,NTKR,-14.45580006,-145.0249939,4,-10,U,Pacific/Tahiti,-14.45580006,-145.0249939
1990,Rangiroa Airport,Rangiroa,French Polynesia,RGI,NTTG,-14.95429993,-147.6609955,3,-10,U,Pacific/Tahiti,-14.95429993,-147.6609955
1993,Hao Airport,Hao Island,French Polynesia,HOI,NTTO,-18.07480049,-140.9459991,3,-10,U,0,-18.07480049,-140.9459991
1994,Maupiti Airport,Maupiti,French Polynesia,MAU,NTTP,-16.42650032,-152.2440033,5,-10,U,Pacific/Tahiti,-16.42650032,-152.2440033
2005,La Tontouta International Airport,Noumea,New Caledonia,NOU,NWWW,-22.01460075,166.2129974,16,11,U,Pacific/Noumea,-22.01460075,166.2129974
2010,Chatham Islands-Tuuta Airport,Chatham Island,New Zealand,CHT,NZCI,-43.81000137,-176.4570007,13,12.75,Z,Pacific/Chatham,-43.81000137,-176.4570007
2013,Glentanner Airport,Glentanner,New Zealand,GTN,NZGT,-43.90670013,170.128006,556,12,Z,Pacific/Auckland,-43.90670013,170.128006
2014,Hokitika Airfield,Hokitika,New Zealand,HKK,NZHK,-42.71360016,170.9850006,44,12,Z,Pacific/Auckland,-42.71360016,170.9850006
2024,Nelson Airport,Nelson,New Zealand,NSN,NZNS,-41.2983017,173.220993,5,12,Z,Pacific/Auckland,-41.2983017,173.220993
2032,Waiouru Airport,Waiouru,New Zealand,0,NZRU,-39.44639969,175.6580048,819,12,Z,Pacific/Auckland,-39.44639969,175.6580048
2033,South Pole Station Airport,Stephen's Island,Antarctica,0,NZSP,-90,0,2835,12,U,Antarctica/South_Pole,-90,0
2039,Wanaka Airport,Wanaka,New Zealand,WKA,NZWF,-44.72219849,169.2460022,348,12,Z,Pacific/Auckland,-44.72219849,169.2460022
2041,Whakatane Airport,Whakatane,New Zealand,WHK,NZWK,-37.92060089,176.9140015,6,12,Z,Pacific/Auckland,-37.92060089,176.9140015
2044,RNZAF Base Auckland-Whenuapai,Whenuapai,New Zealand,0,NZWP,-36.78779984,174.6300049,30,12,Z,Pacific/Auckland,-36.78779984,174.6300049
2051,Kandahar Airport,Kandahar,Afghanistan,KDH,OAKN,31.50580025,65.84780121,1017,4.5,U,Asia/Kabul,31.50580025,65.84780121
2054,Shindand Airport,Shindand,Afghanistan,OAH,OASD,33.3913002,62.26100159,1150,4.5,U,Asia/Kabul,33.3913002,62.26100159
2058,Sheik Isa Air Base,Bahrain,Bahrain,0,OBBS,25.91839981,50.59059906,41,3,U,Asia/Bahrain,25.91839981,50.59059906
2059,Abha Regional Airport,Abha,Saudi Arabia,AHB,OEAB,18.24040031,42.65660095,2090,3,U,Asia/Riyadh,18.24040031,42.65660095
2060,Al Ahsa Airport,Al-ahsa,Saudi Arabia,HOF,OEAH,25.2852993,49.48519897,179,3,U,Asia/Riyadh,25.2852993,49.48519897
2061,Al Baha Airport,El-baha,Saudi Arabia,ABT,OEBA,20.29610062,41.63430023,1672,3,U,Asia/Riyadh,20.29610062,41.63430023
2066,Jizan Regional Airport,Gizan,Saudi Arabia,GIZ,OEGN,16.90110016,42.58580017,6,3,U,Asia/Riyadh,16.90110016,42.58580017
2072,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,15,3,U,Asia/Riyadh,21.6796,39.156502
2078,Pump Station 6 Airport,Petroline 6,Saudi Arabia,0,OEPF,24.71030045,44.96450043,771,3,U,Asia/Riyadh,24.71030045,44.96450043
2081,Rafha Domestic Airport,Rafha,Saudi Arabia,RAH,OERF,29.62639999,43.49060059,449,3,U,Asia/Riyadh,29.62639999,43.49060059
2082,King Khaled International Airport,Riyadh,Saudi Arabia,RUH,OERK,24.95759964,46.69879913,625,3,U,Asia/Riyadh,24.95759964,46.69879913
2084,Arar Domestic Airport,Arar,Saudi Arabia,RAE,OERR,30.90660095,41.13819885,553,3,U,Asia/Riyadh,30.90660095,41.13819885
2086,Sharurah Airport,Sharurah,Saudi Arabia,SHW,OESH,17.46689987,47.12139893,720,3,U,Asia/Riyadh,17.46689987,47.12139893
2098,Dezful Airport,Dezful,Iran,DEF,OIAD,32.434399,48.397598,144,3.5,E,Asia/Tehran,32.434399,48.397598
2108,Asaloyeh Airport,Golbandi,Iran,0,OIBI,27.4814,52.615501,5,3.5,E,Asia/Tehran,27.4814,52.615501
2114,Shahid Ashrafi Esfahani Airport,Bakhtaran,Iran,KSH,OICC,34.34590149,47.15810013,1313,3.5,E,Asia/Tehran,34.34590149,47.15810013
2118,Hesa Airport,Daran,Iran,IFH,OIFE,32.92890167,51.56110001,1602,3.5,E,Asia/Tehran,32.92890167,51.56110001
2120,Kashan Airport,Kashan,Iran,KKS,OIFK,33.895302,51.577,1056,3.5,E,Asia/Tehran,33.895302,51.577
2122,Badr Air Base,Sepah,Iran,0,OIFP,32.62110138,51.6969986,1598,3.5,E,Asia/Tehran,32.62110138,51.6969986
2128,Doshan Tappeh Air Base,Teheran,Iran,0,OIID,35.70299911,51.47510147,1233,3.5,E,Asia/Tehran,35.70299911,51.47510147
2131,Mehrabad International Airport,Teheran,Iran,THR,OIII,35.68920135,51.31340027,1208,3.5,E,Asia/Tehran,35.68920135,51.31340027
2133,Naja Airport,Khoram Dareh,Iran,0,OIIM,35.77629852,50.88100052,1231,3.5,E,Asia/Tehran,35.77629852,50.88100052
2134,Bandar Abbas International Airport,Bandar Abbas,Iran,BND,OIKB,27.21829987,56.37779999,7,3.5,E,Asia/Tehran,27.21829987,56.37779999
2138,Havadarya Airport,Bandar Abbas,Iran,HDR,OIKP,27.1583004,56.17250061,6,3.5,E,Asia/Tehran,27.1583004,56.17250061
2141,Sirjan Airport,Sirjan,Iran,SYJ,OIKY,29.55089951,55.67269897,1782,3.5,E,Asia/Tehran,29.55089951,55.67269897
2143,Sarakhs Airport,Sarakhs,Iran,CKT,OIMC,36.50120163,61.06489944,288,3.5,E,Asia/Tehran,36.50120163,61.06489944
2151,Ramsar Airport,Ramsar,Iran,RZR,OINR,36.90990067,50.67959976,-21,3.5,E,Asia/Tehran,36.90990067,50.67959976
2153,Fasa Airport,Fasa,Iran,FAZ,OISF,28.89179993,53.72330093,1299,3.5,E,Asia/Tehran,28.89179993,53.72330093
2156,Lamerd Airport,Lamerd,Iran,LFM,OISR,27.37269974,53.18880081,407,3.5,E,Asia/Tehran,27.37269974,53.18880081
2157,Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,SYZ,OISS,29.53919983,52.58980179,1500,3.5,E,Asia/Tehran,29.53919983,52.58980179
2162,Tabriz International Airport,Tabriz,Iran,TBZ,OITT,38.13389969,46.23500061,1359,3.5,E,Asia/Tehran,38.13389969,46.23500061
2166,Konarak Airport,Chah Bahar,Iran,ZBR,OIZC,25.44330025,60.38209915,13,3.5,E,Asia/Tehran,25.44330025,60.38209915
2168,Iran Shahr Airport,Iran Shahr,Iran,IHR,OIZI,27.23609924,60.72000122,622,3.5,E,Asia/Tehran,27.23609924,60.72000122
2171,Amman-Marka International Airport,Amman,Jordan,ADJ,OJAM,31.97270012,35.99160004,779,2,E,Asia/Amman,31.97270012,35.99160004
2172,Aqaba King Hussein International Airport,Aqaba,Jordan,AQJ,OJAQ,29.61160088,35.01810074,53,2,E,Asia/Amman,29.61160088,35.01810074
2174,Jerusalem Airport,Jerusalem,West Bank,0,OJJR,31.86470032,35.21920013,757,2,U,Asia/Jerusalem,31.86470032,35.21920013
2176,Kuwait International Airport,Kuwait,Kuwait,KWI,OKBK,29.22660065,47.96889877,63,3,U,Asia/Kuwait,29.22660065,47.96889877
2177,Beirut Rafic Hariri International Airport,Beirut,Lebanon,BEY,OLBA,33.82089996,35.48839951,27,2,E,Asia/Beirut,33.82089996,35.48839951
2178,Rene Mouawad Air Base,Kleiat,Lebanon,KYE,OLKA,34.58929825,36.01129913,23,2,E,Asia/Beirut,34.58929825,36.01129913
2180,Bateen Airport,Abu Dhabi,United Arab Emirates,AZI,OMAD,24.42830086,54.45809937,5,4,U,Asia/Dubai,24.42830086,54.45809937
2184,Al Dhafra Air Base,Abu Dhabi,United Arab Emirates,DHF,OMAM,24.24819946,54.54769897,23,4,U,Asia/Dubai,24.24819946,54.54769897
2185,Arzanah Airport,Arzana,United Arab Emirates,0,OMAR,24.78050041,52.55989838,5,4,U,Asia/Dubai,24.78050041,52.55989838
2187,Zirku Airport,Zirku,United Arab Emirates,0,OMAZ,24.86249161,53.07714081,4,4,U,Asia/Dubai,24.86249161,53.07714081
2192,Khasab Air Base,Khasab,Oman,KHS,OOKB,26.17099953,56.24060059,30,4,U,Asia/Muscat,26.17099953,56.24060059
2202,Faisalabad International Airport,Faisalabad,Pakistan,LYP,OPFA,31.36499977,72.99479675,180,5,N,Asia/Karachi,31.36499977,72.99479675
2204,Gilgit Airport,Gilgit,Pakistan,GIL,OPGT,35.91880035,74.33360291,1462,5,N,Asia/Karachi,35.91880035,74.33360291
2209,Mangla Airport,Mangla,Pakistan,XJM,OPMA,33.05009842,73.63839722,275,5,N,Asia/Karachi,33.05009842,73.63839722
2211,Mianwali Air Base,Mianwali,Pakistan,MWD,OPMI,32.56309891,71.5707016,210,5,N,Asia/Karachi,32.56309891,71.5707016
2220,Qasim Airport,Qasim,Pakistan,0,OPQS,33.56019974,73.03320313,482,5,N,Asia/Karachi,33.56019974,73.03320313
2222,Shaikh Zaid Airport,Rahim Yar Khan,Pakistan,RYK,OPRK,28.38389969,70.27960205,83,5,N,Asia/Karachi,28.38389969,70.27960205
2230,Talhar Airport,Talhar,Pakistan,BDN,OPTH,24.84149933,68.83840179,9,5,N,Asia/Karachi,24.84149933,68.83840179
2232,Wana Airport,Wana,Pakistan,WAF,OPWN,32.30469894,69.57039642,1387,5,N,Asia/Karachi,32.30469894,69.57039642
2233,Zhob Airport,Zhob,Pakistan,PZH,OPZB,31.35840034,69.46360016,1441,5,N,Asia/Karachi,31.35840034,69.46360016
2235,Aleppo International Airport,Aleppo,Syria,ALP,OSAP,36.18069839,37.22439957,389,2,E,Asia/Damascus,36.18069839,37.22439957
2236,Damascus International Airport,Damascus,Syria,DAM,OSDI,33.41149902,36.5155983,616,2,E,Asia/Damascus,33.41149902,36.5155983
2237,Deir ez-Zor Air Base,Deire Zor,Syria,DEZ,OSDZ,35.2854,40.175999,213,2,E,Asia/Damascus,35.2854,40.175999
2242,Canton Island Airport,Canton Island,Kiribati,CIS,PCIS,-2.76812005,-171.7100067,3,13,U,Pacific/Enderbury,-2.76812005,-171.7100067
2243,Rota International Airport,Rota,Northern Mariana Islands,ROP,PGRO,14.17430019,145.2429962,185,10,U,Pacific/Saipan,14.17430019,145.2429962
2244,Saipan International Airport,Saipan,Northern Mariana Islands,SPN,PGSN,15.119,145.729004,66,10,U,Pacific/Saipan,15.119,145.729004
2250,Dyess Army Air Field,Kwajalein,Marshall Islands,0,PKRO,9.396889687,167.470993,3,12,U,Pacific/Majuro,9.396889687,167.470993
2251,Bucholz Army Air Field,Kwajalein,Marshall Islands,KWA,PKWA,8.72012043,167.7319946,3,12,U,Pacific/Majuro,8.72012043,167.7319946
